"Series ID","Industry","State"
"SMU40000001000000001","Mining and Logging","Oklahoma"
"SMU40000001021300001","Support Activities for Mining","Oklahoma"
"SMU40000001500000001","Mining, Logging and Construction","Oklahoma"
"SMU40000002000000001","Construction","Oklahoma"
"SMU40000002023600001","Construction of Buildings","Oklahoma"
"SMU40000002023610001","Residential Building Construction","Oklahoma"
"SMU40000002023620001","Nonresidential Building Construction","Oklahoma"
"SMU40000002023700001","Heavy and Civil Engineering Construction","Oklahoma"
"SMU40000002023800001","Specialty Trade Contractors","Oklahoma"
"SMU40000002023820001","Building Equipment Contractors","Oklahoma"
"SMU40000003000000001","Manufacturing","Oklahoma"
"SMU40000003100000001","Durable Goods","Oklahoma"
"SMU40000003133200001","Fabricated Metal Product Manufacturing","Oklahoma"
"SMU40000003133300001","Machinery Manufacturing","Oklahoma"
"SMU40000003133600001","Transportation Equipment Manufacturing","Oklahoma"
"SMU40000003133640001","Aerospace Product and Parts Manufacturing","Oklahoma"
"SMU40000003200000001","Non-Durable Goods","Oklahoma"
"SMU40000003231100001","Food Manufacturing","Oklahoma"
"SMU40000003232600001","Plastics and Rubber Products Manufacturing","Oklahoma"
"SMU40000004000000001","Trade, Transportation, and Utilities","Oklahoma"
"SMU40000004100000001","Wholesale Trade","Oklahoma"
"SMU40000004200000001","Retail Trade","Oklahoma"
"SMU40000004244100001","Motor Vehicle and Parts Dealers","Oklahoma"
"SMU40000004244110001","Automobile Dealers","Oklahoma"
"SMU40000004244500001","Food and Beverage Stores","Oklahoma"
"SMU40000004245200001","General Merchandise Stores","Oklahoma"
"SMU40000004300000001","Transportation, Warehousing, and Utilities","Oklahoma"
"SMU40000004322000001","Utilities","Oklahoma"
"SMU40000004340008901","Transportation and Warehousing","Oklahoma"
"SMU40000004348400001","Truck Transportation","Oklahoma"
"SMU40000005000000001","Information","Oklahoma"
"SMU40000005051100001","Publishing Industries (except Internet)","Oklahoma"
"SMU40000005051700001","Telecommunications","Oklahoma"
"SMU40000005500000001","Financial Activities","Oklahoma"
"SMU40000005552000001","Finance and Insurance","Oklahoma"
"SMU40000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Oklahoma"
"SMU40000005552400001","Insurance Carriers and Related Activities","Oklahoma"
"SMU40000005553000001","Real Estate and Rental and Leasing","Oklahoma"
"SMU40000005553100001","Real Estate","Oklahoma"
"SMU40000006000000001","Professional and Business Services","Oklahoma"
"SMU40000006054000001","Professional, Scientific, and Technical Services","Oklahoma"
"SMU40000006054110001","Legal Services","Oklahoma"
"SMU40000006054120001","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Oklahoma"
"SMU40000006054130001","Architectural, Engineering, and Related Services","Oklahoma"
"SMU40000006055000001","Management of Companies and Enterprises","Oklahoma"
"SMU40000006056000001","Administrative and Support and Waste Management and Remediation Services","Oklahoma"
"SMU40000006056130001","Employment Services","Oklahoma"
"SMU40000006056140001","Business Support Services","Oklahoma"
"SMU40000006056170001","Services to Buildings and Dwellings","Oklahoma"
"SMU40000006500000001","Education and Health Services","Oklahoma"
"SMU40000006561000001","Educational Services","Oklahoma"
"SMU40000006562000001","Health Care and Social Assistance","Oklahoma"
"SMU40000006562100001","Ambulatory Health Care Services","Oklahoma"
"SMU40000006562200001","Hospitals","Oklahoma"
"SMU40000006562300001","Nursing and Residential Care Facilities","Oklahoma"
"SMU40000006562400001","Social Assistance","Oklahoma"
"SMU40000007000000001","Leisure and Hospitality","Oklahoma"
"SMU40000007071000001","Arts, Entertainment, and Recreation","Oklahoma"
"SMU40000007072000001","Accommodation and Food Services","Oklahoma"
"SMU40000007072100001","Accommodation","Oklahoma"
"SMU40000007072200001","Food Services and Drinking Places","Oklahoma"
"SMU40000007072250001","Restaurants and Other Eating Places","Oklahoma"
"SMU40000007072251101","Full-Service Restaurants","Oklahoma"
"SMU40000007072259001","Limited-Service Restaurants and Other Eating Places","Oklahoma"
"SMU40000008000000001","Other Services","Oklahoma"
"SMU40000008081100001","Repair and Maintenance","Oklahoma"
"SMU40000008081200001","Personal and Laundry Services","Oklahoma"
"SMU40000009000000001","Government","Oklahoma"
"SMU40000009091000001","Federal Government","Oklahoma"
"SMU40000009092000001","State Government","Oklahoma"
"SMU40000009092161101","State Government Educational Services","Oklahoma"
"SMU40000009092200001","State Government Excluding Education","Oklahoma"
"SMU40000009093000001","Local Government","Oklahoma"
"SMU40000009093115001","Indian Tribes","Oklahoma"
"SMU40000009093161101","Local Government Educational Services","Oklahoma"
"SMU40000009093200001","Local Government excluding Educational Services","Oklahoma"
"SMU38000000000000001","Total Nonfarm","North Dakota"
"SMU38000000500000001","Total Private","North Dakota"
"SMU38000000600000001","Goods Producing","North Dakota"
"SMU38000000700000001","Service-Providing","North Dakota"
"SMU38000000800000001","Private Service Providing","North Dakota"
"SMU38000001000000001","Mining and Logging","North Dakota"
"SMU38000001500000001","Mining, Logging and Construction","North Dakota"
"SMU38000002000000001","Construction","North Dakota"
"SMU38000002023600001","Construction of Buildings","North Dakota"
"SMU38000002023700001","Heavy and Civil Engineering Construction","North Dakota"
"SMU38000002023800001","Specialty Trade Contractors","North Dakota"
"SMU38000003000000001","Manufacturing","North Dakota"
"SMU38000003100000001","Durable Goods","North Dakota"
"SMU38000003133300001","Machinery Manufacturing","North Dakota"
"SMU38000003200000001","Non-Durable Goods","North Dakota"
"SMU38000003231100001","Food Manufacturing","North Dakota"
"SMU38000004000000001","Trade, Transportation, and Utilities","North Dakota"
"SMU38000004100000001","Wholesale Trade","North Dakota"
"SMU38000004142300001","Merchant Wholesalers, Durable Goods","North Dakota"
"SMU38000004142400001","Merchant Wholesalers, Nondurable Goods","North Dakota"
"SMU38000004200000001","Retail Trade","North Dakota"
"SMU38000004244100001","Motor Vehicle and Parts Dealers","North Dakota"
"SMU38000004244500001","Food and Beverage Stores","North Dakota"
"SMU38000004244700001","Gasoline Stations","North Dakota"
"SMU38000004245200001","General Merchandise Stores","North Dakota"
"SMU38000004300000001","Transportation, Warehousing, and Utilities","North Dakota"
"SMU38000004322000001","Utilities","North Dakota"
"SMU38000004340008901","Transportation and Warehousing","North Dakota"
"SMU38000004348400001","Truck Transportation","North Dakota"
"SMU38000005000000001","Information","North Dakota"
"SMU38000005500000001","Financial Activities","North Dakota"
"SMU38000005552000001","Finance and Insurance","North Dakota"
"SMU38000005552400001","Insurance Carriers and Related Activities","North Dakota"
"SMU38000005553000001","Real Estate and Rental and Leasing","North Dakota"
"SMU38000006000000001","Professional and Business Services","North Dakota"
"SMU38000006054000001","Professional, Scientific, and Technical Services","North Dakota"
"SMU38000006055000001","Management of Companies and Enterprises","North Dakota"
"SMU38000006056000001","Administrative and Support and Waste Management and Remediation Services","North Dakota"
"SMU38000006500000001","Education and Health Services","North Dakota"
"SMU38000006561000001","Educational Services","North Dakota"
"SMU38000006562000001","Health Care and Social Assistance","North Dakota"
"SMU38000006562100001","Ambulatory Health Care Services","North Dakota"
"SMU38000006562200001","Hospitals","North Dakota"
"SMU38000006562300001","Nursing and Residential Care Facilities","North Dakota"
"SMU38000006562400001","Social Assistance","North Dakota"
"SMU38000007000000001","Leisure and Hospitality","North Dakota"
"SMU38000007071000001","Arts, Entertainment, and Recreation","North Dakota"
"SMU38000007071300001","Amusement, Gambling, and Recreation Industries","North Dakota"
"SMU38000007072000001","Accommodation and Food Services","North Dakota"
"SMU38000007072100001","Accommodation","North Dakota"
"SMU38000007072200001","Food Services and Drinking Places","North Dakota"
"SMU38000008000000001","Other Services","North Dakota"
"SMU38000008081100001","Repair and Maintenance","North Dakota"
"SMU38000008081200001","Personal and Laundry Services","North Dakota"
"SMU38000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","North Dakota"
"SMU38000009000000001","Government","North Dakota"
"SMU38000009091000001","Federal Government","North Dakota"
"SMU38000009092000001","State Government","North Dakota"
"SMU38000009092161101","State Government Educational Services","North Dakota"
"SMU38000009092200001","State Government Excluding Education","North Dakota"
"SMU38000009093000001","Local Government","North Dakota"
"SMU38000009093161101","Local Government Educational Services","North Dakota"
"SMU38000009093200001","Local Government excluding Educational Services","North Dakota"
"SMU08000000000000001","Total Nonfarm","Colorado"
"SMU08000000500000001","Total Private","Colorado"
"SMU08000000600000001","Goods Producing","Colorado"
"SMU08000000700000001","Service-Providing","Colorado"
"SMU08000000800000001","Private Service Providing","Colorado"
"SMU08000001000000001","Mining and Logging","Colorado"
"SMU08000001500000001","Mining, Logging and Construction","Colorado"
"SMU08000002000000001","Construction","Colorado"
"SMU08000002023600001","Construction of Buildings","Colorado"
"SMU08000002023700001","Heavy and Civil Engineering Construction","Colorado"
"SMU08000002023800001","Specialty Trade Contractors","Colorado"
"SMU08000003000000001","Manufacturing","Colorado"
"SMU08000003100000001","Durable Goods","Colorado"
"SMU08000003133200001","Fabricated Metal Product Manufacturing","Colorado"
"SMU08000003133400001","Computer and Electronic Product Manufacturing","Colorado"
"SMU08000003133600001","Transportation Equipment Manufacturing","Colorado"
"SMU08000003200000001","Non-Durable Goods","Colorado"
"SMU08000003231210001","Beverage Manufacturing","Colorado"
"SMU08000004000000001","Trade, Transportation, and Utilities","Colorado"
"SMU08000004100000001","Wholesale Trade","Colorado"
"SMU08000004142300001","Merchant Wholesalers, Durable Goods","Colorado"
"SMU08000004142400001","Merchant Wholesalers, Nondurable Goods","Colorado"
"SMU08000004200000001","Retail Trade","Colorado"
"SMU08000004244500001","Food and Beverage Stores","Colorado"
"SMU08000004245200001","General Merchandise Stores","Colorado"
"SMU08000004300000001","Transportation, Warehousing, and Utilities","Colorado"
"SMU08000004322000001","Utilities","Colorado"
"SMU08000004340008901","Transportation and Warehousing","Colorado"
"SMU08000004348100001","Air Transportation","Colorado"
"SMU08000004348400001","Truck Transportation","Colorado"
"SMU08000004349200001","Couriers and Messengers","Colorado"
"SMU08000004349300001","Warehousing and Storage","Colorado"
"SMU08000005000000001","Information","Colorado"
"SMU08000005051100001","Publishing Industries (except Internet)","Colorado"
"SMU08000005051120001","Software Publishers","Colorado"
"SMU08000005051700001","Telecommunications","Colorado"
"SMU08000005500000001","Financial Activities","Colorado"
"SMU08000005552000001","Finance and Insurance","Colorado"
"SMU08000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Colorado"
"SMU08000005552400001","Insurance Carriers and Related Activities","Colorado"
"SMU08000005553000001","Real Estate and Rental and Leasing","Colorado"
"SMU08000005553100001","Real Estate","Colorado"
"SMU08000006000000001","Professional and Business Services","Colorado"
"SMU08000006054000001","Professional, Scientific, and Technical Services","Colorado"
"SMU08000006054110001","Legal Services","Colorado"
"SMU08000006054130001","Architectural, Engineering, and Related Services","Colorado"
"SMU08000006054150001","Computer Systems Design and Related Services","Colorado"
"SMU08000006054160001","Management, Scientific, and Technical Consulting Services","Colorado"
"SMU08000006055000001","Management of Companies and Enterprises","Colorado"
"SMU08000006056000001","Administrative and Support and Waste Management and Remediation Services","Colorado"
"SMU08000006056130001","Employment Services","Colorado"
"SMU08000006056140001","Business Support Services","Colorado"
"SMU08000006056170001","Services to Buildings and Dwellings","Colorado"
"SMU08000006500000001","Education and Health Services","Colorado"
"SMU08000006561000001","Educational Services","Colorado"
"SMU08000006562000001","Health Care and Social Assistance","Colorado"
"SMU08000006562100001","Ambulatory Health Care Services","Colorado"
"SMU08000006562110001","Offices of Physicians","Colorado"
"SMU08000006562200001","Hospitals","Colorado"
"SMU08000006562300001","Nursing and Residential Care Facilities","Colorado"
"SMU08000006562400001","Social Assistance","Colorado"
"SMU08000007000000001","Leisure and Hospitality","Colorado"
"SMU08000007071000001","Arts, Entertainment, and Recreation","Colorado"
"SMU08000007071300001","Amusement, Gambling, and Recreation Industries","Colorado"
"SMU08000007071390001","Other Amusement and Recreation Industries","Colorado"
"SMU08000007072000001","Accommodation and Food Services","Colorado"
"SMU08000007072100001","Accommodation","Colorado"
"SMU08000007072200001","Food Services and Drinking Places","Colorado"
"SMU08000007072250001","Restaurants and Other Eating Places","Colorado"
"SMU08000007072251101","Full-Service Restaurants","Colorado"
"SMU08000007072259001","Limited-Service Restaurants and Other Eating Places","Colorado"
"SMU08000008000000001","Other Services","Colorado"
"SMU08000008081100001","Repair and Maintenance","Colorado"
"SMU08000008081200001","Personal and Laundry Services","Colorado"
"SMU08000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","Colorado"
"SMU08000009000000001","Government","Colorado"
"SMU08000009091000001","Federal Government","Colorado"
"SMU08000009092000001","State Government","Colorado"
"SMU08000009092161101","State Government Educational Services","Colorado"
"SMU08000009092200001","State Government Excluding Education","Colorado"
"SMU08000009093000001","Local Government","Colorado"
"SMU08000009093161101","Local Government Educational Services","Colorado"
"SMU08000009093200001","Local Government excluding Educational Services","Colorado"
"SMU23000000000000001","Total Nonfarm","Maine"
"SMU23000000500000001","Total Private","Maine"
"SMU23000000600000001","Goods Producing","Maine"
"SMU23000000700000001","Service-Providing","Maine"
"SMU23000000800000001","Private Service Providing","Maine"
"SMU23000001000000001","Mining and Logging","Maine"
"SMU23000001011330001","Logging","Maine"
"SMU23000001500000001","Mining, Logging and Construction","Maine"
"SMU23000002000000001","Construction","Maine"
"SMU23000002023600001","Construction of Buildings","Maine"
"SMU23000002023700001","Heavy and Civil Engineering Construction","Maine"
"SMU23000002023800001","Specialty Trade Contractors","Maine"
"SMU23000003000000001","Manufacturing","Maine"
"SMU23000003100000001","Durable Goods","Maine"
"SMU23000003132100001","Wood Product Manufacturing","Maine"
"SMU23000003200000001","Non-Durable Goods","Maine"
"SMU23000003232200001","Paper Manufacturing","Maine"
"SMU23000004000000001","Trade, Transportation, and Utilities","Maine"
"SMU23000004100000001","Wholesale Trade","Maine"
"SMU23000004200000001","Retail Trade","Maine"
"SMU23000004244100001","Motor Vehicle and Parts Dealers","Maine"
"SMU23000004244500001","Food and Beverage Stores","Maine"
"SMU23000004245200001","General Merchandise Stores","Maine"
"SMU23000004245400001","Nonstore Retailers","Maine"
"SMU23000004300000001","Transportation, Warehousing, and Utilities","Maine"
"SMU23000004322000001","Utilities","Maine"
"SMU23000004340008901","Transportation and Warehousing","Maine"
"SMU23000005000000001","Information","Maine"
"SMU23000005500000001","Financial Activities","Maine"
"SMU23000005552000001","Finance and Insurance","Maine"
"SMU23000005552400001","Insurance Carriers and Related Activities","Maine"
"SMU23000005553000001","Real Estate and Rental and Leasing","Maine"
"SMU23000006000000001","Professional and Business Services","Maine"
"SMU23000006054000001","Professional, Scientific, and Technical Services","Maine"
"SMU23000006055000001","Management of Companies and Enterprises","Maine"
"SMU23000006056000001","Administrative and Support and Waste Management and Remediation Services","Maine"
"SMU23000006500000001","Education and Health Services","Maine"
"SMU23000006561000001","Educational Services","Maine"
"SMU23000006562000001","Health Care and Social Assistance","Maine"
"SMU23000006562100001","Ambulatory Health Care Services","Maine"
"SMU23000006562200001","Hospitals","Maine"
"SMU23000006562300001","Nursing and Residential Care Facilities","Maine"
"SMU23000006562400001","Social Assistance","Maine"
"SMU23000007000000001","Leisure and Hospitality","Maine"
"SMU23000007071000001","Arts, Entertainment, and Recreation","Maine"
"SMU23000007072000001","Accommodation and Food Services","Maine"
"SMU23000007072100001","Accommodation","Maine"
"SMU23000007072200001","Food Services and Drinking Places","Maine"
"SMU23000008000000001","Other Services","Maine"
"SMU23000009000000001","Government","Maine"
"SMU23000009091000001","Federal Government","Maine"
"SMU23000009092000001","State Government","Maine"
"SMU23000009092161101","State Government Educational Services","Maine"
"SMU23000009092200001","State Government Excluding Education","Maine"
"SMU23000009093000001","Local Government","Maine"
"SMU23000009093161101","Local Government Educational Services","Maine"
"SMU23000009093200001","Local Government excluding Educational Services","Maine"
"SMU78000000000000001","Total Nonfarm","Virgin Islands"
"SMU78000000500000001","Total Private","Virgin Islands"
"SMU78000000600000001","Goods Producing","Virgin Islands"
"SMU78000000700000001","Service-Providing","Virgin Islands"
"SMU78000000800000001","Private Service Providing","Virgin Islands"
"SMU78000001500000001","Mining, Logging and Construction","Virgin Islands"
"SMU78000003000000001","Manufacturing","Virgin Islands"
"SMU78000004000000001","Trade, Transportation, and Utilities","Virgin Islands"
"SMU78000004100000001","Wholesale Trade","Virgin Islands"
"SMU78000004200000001","Retail Trade","Virgin Islands"
"SMU78000004244800001","Clothing and Clothing Accessories Stores","Virgin Islands"
"SMU78000004300000001","Transportation, Warehousing, and Utilities","Virgin Islands"
"SMU78000005000000001","Information","Virgin Islands"
"SMU78000005500000001","Financial Activities","Virgin Islands"
"SMU78000005552000001","Finance and Insurance","Virgin Islands"
"SMU78000005553000001","Real Estate and Rental and Leasing","Virgin Islands"
"SMU78000006000000001","Professional and Business Services","Virgin Islands"
"SMU78000006054000001","Professional, Scientific, and Technical Services","Virgin Islands"
"SMU78000006055000001","Management of Companies and Enterprises","Virgin Islands"
"SMU78000006056000001","Administrative and Support and Waste Management and Remediation Services","Virgin Islands"
"SMU78000006500000001","Education and Health Services","Virgin Islands"
"SMU78000006562000001","Health Care and Social Assistance","Virgin Islands"
"SMU78000006562100001","Ambulatory Health Care Services","Virgin Islands"
"SMU78000007000000001","Leisure and Hospitality","Virgin Islands"
"SMU78000007071000001","Arts, Entertainment, and Recreation","Virgin Islands"
"SMU78000007072000001","Accommodation and Food Services","Virgin Islands"
"SMU78000007072100001","Accommodation","Virgin Islands"
"SMU78000007072110001","Traveler Accommodation","Virgin Islands"
"SMU78000007072200001","Food Services and Drinking Places","Virgin Islands"
"SMU78000008000000001","Other Services","Virgin Islands"
"SMU78000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","Virgin Islands"
"SMU78000009000000001","Government","Virgin Islands"
"SMU78000009091000001","Federal Government","Virgin Islands"
"SMU78000009092000001","State Government","Virgin Islands"
"SMU72000000000000001","Total Nonfarm","Puerto Rico"
"SMU72000000500000001","Total Private","Puerto Rico"
"SMU72000000600000001","Goods Producing","Puerto Rico"
"SMU72000000700000001","Service-Providing","Puerto Rico"
"SMU72000000800000001","Private Service Providing","Puerto Rico"
"SMU72000001000000001","Mining and Logging","Puerto Rico"
"SMU72000001500000001","Mining, Logging and Construction","Puerto Rico"
"SMU72000002000000001","Construction","Puerto Rico"
"SMU72000002023600001","Construction of Buildings","Puerto Rico"
"SMU72000002023700001","Heavy and Civil Engineering Construction","Puerto Rico"
"SMU72000002023800001","Specialty Trade Contractors","Puerto Rico"
"SMU72000003000000001","Manufacturing","Puerto Rico"
"SMU72000003100000001","Durable Goods","Puerto Rico"
"SMU72000003133200001","Fabricated Metal Product Manufacturing","Puerto Rico"
"SMU72000003133400001","Computer and Electronic Product Manufacturing","Puerto Rico"
"SMU72000003133500001","Electrical Equipment, Appliance, and Component Manufacturing","Puerto Rico"
"SMU72000003133900001","Miscellaneous durable goods manufacturing","Puerto Rico"
"SMU72000003200000001","Non-Durable Goods","Puerto Rico"
"SMU72000003231100001","Food Manufacturing","Puerto Rico"
"SMU72000003231200001","Beverage and Tobacco Product Manufacturing","Puerto Rico"
"SMU72000003231500001","Apparel Manufacturing","Puerto Rico"
"SMU72000003232500001","Chemical Manufacturing","Puerto Rico"
"SMU72000004000000001","Trade, Transportation, and Utilities","Puerto Rico"
"SMU72000004100000001","Wholesale Trade","Puerto Rico"
"SMU72000004142300001","Merchant Wholesalers, Durable Goods","Puerto Rico"
"SMU72000004142400001","Merchant Wholesalers, Nondurable Goods","Puerto Rico"
"SMU72000004200000001","Retail Trade","Puerto Rico"
"SMU72000004244100001","Motor Vehicle and Parts Dealers","Puerto Rico"
"SMU72000004244200001","Furniture and Home Furnishings Stores","Puerto Rico"
"SMU72000004244400001","Building Material and Garden Equipment and Supplies Dealers","Puerto Rico"
"SMU72000004244500001","Food and Beverage Stores","Puerto Rico"
"SMU72000004244600001","Health and Personal Care Stores","Puerto Rico"
"SMU72000004244800001","Clothing and Clothing Accessories Stores","Puerto Rico"
"SMU72000004245200001","General Merchandise Stores","Puerto Rico"
"SMU72000004300000001","Transportation, Warehousing, and Utilities","Puerto Rico"
"SMU72000004340008901","Transportation and Warehousing","Puerto Rico"
"SMU72000005000000001","Information","Puerto Rico"
"SMU72000005051100001","Publishing Industries (except Internet)","Puerto Rico"
"SMU72000005500000001","Financial Activities","Puerto Rico"
"SMU72000005552000001","Finance and Insurance","Puerto Rico"
"SMU72000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Puerto Rico"
"SMU72000005552400001","Insurance Carriers and Related Activities","Puerto Rico"
"SMU72000005553000001","Real Estate and Rental and Leasing","Puerto Rico"
"SMU72000006000000001","Professional and Business Services","Puerto Rico"
"SMU72000006054000001","Professional, Scientific, and Technical Services","Puerto Rico"
"SMU72000006056000001","Administrative and Support and Waste Management and Remediation Services","Puerto Rico"
"SMU72000006056100001","Administrative and Support Services","Puerto Rico"
"SMU72000006500000001","Education and Health Services","Puerto Rico"
"SMU72000006561000001","Educational Services","Puerto Rico"
"SMU72000006561110001","Elementary and Secondary Schools","Puerto Rico"
"SMU72000006561130001","Colleges, Universities, and Professional Schools","Puerto Rico"
"SMU72000006562000001","Health Care and Social Assistance","Puerto Rico"
"SMU72000006562100001","Ambulatory Health Care Services","Puerto Rico"
"SMU72000006562200001","Hospitals","Puerto Rico"
"SMU72000006562410001","Individual and Family Services","Puerto Rico"
"SMU72000007000000001","Leisure and Hospitality","Puerto Rico"
"SMU72000007072000001","Accommodation and Food Services","Puerto Rico"
"SMU72000007072100001","Accommodation","Puerto Rico"
"SMU72000007072200001","Food Services and Drinking Places","Puerto Rico"
"SMU72000008000000001","Other Services","Puerto Rico"
"SMU72000009000000001","Government","Puerto Rico"
"SMU72000009091000001","Federal Government","Puerto Rico"
"SMU72000009092000001","State Government","Puerto Rico"
"SMU72000009092161101","State Government Educational Services","Puerto Rico"
"SMU72000009092200001","State Government Excluding Education","Puerto Rico"
"SMU72000009093000001","Local Government","Puerto Rico"
"SMU37000000000000001","Total Nonfarm","North Carolina"
"SMU37000000500000001","Total Private","North Carolina"
"SMU37000000600000001","Goods Producing","North Carolina"
"SMU37000000700000001","Service-Providing","North Carolina"
"SMU37000000800000001","Private Service Providing","North Carolina"
"SMU37000001000000001","Mining and Logging","North Carolina"
"SMU37000001021000001","Mining, Quarrying, and Oil and Gas Extraction","North Carolina"
"SMU37000001500000001","Mining, Logging and Construction","North Carolina"
"SMU37000002000000001","Construction","North Carolina"
"SMU37000002023600001","Construction of Buildings","North Carolina"
"SMU37000002023700001","Heavy and Civil Engineering Construction","North Carolina"
"SMU37000002023800001","Specialty Trade Contractors","North Carolina"
"SMU37000003000000001","Manufacturing","North Carolina"
"SMU37000003100000001","Durable Goods","North Carolina"
"SMU37000003132100001","Wood Product Manufacturing","North Carolina"
"SMU37000003133200001","Fabricated Metal Product Manufacturing","North Carolina"
"SMU37000003133300001","Machinery Manufacturing","North Carolina"
"SMU37000003133400001","Computer and Electronic Product Manufacturing","North Carolina"
"SMU37000003133500001","Electrical Equipment, Appliance, and Component Manufacturing","North Carolina"
"SMU37000003133600001","Transportation Equipment Manufacturing","North Carolina"
"SMU37000003133700001","Furniture and Related Product Manufacturing","North Carolina"
"SMU37000003133710001","Household and Institutional Furniture and Kitchen Cabinet Manufacturing","North Carolina"
"SMU37000003200000001","Non-Durable Goods","North Carolina"
"SMU37000003231100001","Food Manufacturing","North Carolina"
"SMU37000003231200001","Beverage and Tobacco Product Manufacturing","North Carolina"
"SMU37000003231220001","Tobacco Manufacturing","North Carolina"
"SMU37000003231300001","Textile Mills","North Carolina"
"SMU37000003231310001","Fiber, Yarn, and Thread Mills","North Carolina"
"SMU37000003231320001","Fabric Mills","North Carolina"
"SMU37000003231330001","Textile and Fabric Finishing and Fabric Coating Mills","North Carolina"
"SMU37000003231400001","Textile Product Mills","North Carolina"
"SMU37000003231500001","Apparel Manufacturing","North Carolina"
"SMU37000003232300001","Printing and Related Support Activities","North Carolina"
"SMU37000003232500001","Chemical Manufacturing","North Carolina"
"SMU37000003232540001","Pharmaceutical and Medicine Manufacturing","North Carolina"
"SMU37000003232600001","Plastics and Rubber Products Manufacturing","North Carolina"
"SMU37000004000000001","Trade, Transportation, and Utilities","North Carolina"
"SMU37000004100000001","Wholesale Trade","North Carolina"
"SMU37000004142300001","Merchant Wholesalers, Durable Goods","North Carolina"
"SMU37000004142400001","Merchant Wholesalers, Nondurable Goods","North Carolina"
"SMU37000004142500001","Wholesale Electronic Markets and Agents and Brokers","North Carolina"
"SMU37000004200000001","Retail Trade","North Carolina"
"SMU37000004244100001","Motor Vehicle and Parts Dealers","North Carolina"
"SMU37000004244200001","Furniture and Home Furnishings Stores","North Carolina"
"SMU37000004244400001","Building Material and Garden Equipment and Supplies Dealers","North Carolina"
"SMU37000004244500001","Food and Beverage Stores","North Carolina"
"SMU37000004244600001","Health and Personal Care Stores","North Carolina"
"SMU37000004244700001","Gasoline Stations","North Carolina"
"SMU37000004244800001","Clothing and Clothing Accessories Stores","North Carolina"
"SMU37000004245200001","General Merchandise Stores","North Carolina"
"SMU37000004300000001","Transportation, Warehousing, and Utilities","North Carolina"
"SMU37000004322000001","Utilities","North Carolina"
"SMU37000004340008901","Transportation and Warehousing","North Carolina"
"SMU37000004348100001","Air Transportation","North Carolina"
"SMU37000004348400001","Truck Transportation","North Carolina"
"SMU37000004349200001","Couriers and Messengers","North Carolina"
"SMU37000004349300001","Warehousing and Storage","North Carolina"
"SMU37000005000000001","Information","North Carolina"
"SMU37000005051100001","Publishing Industries (except Internet)","North Carolina"
"SMU37000005051700001","Telecommunications","North Carolina"
"SMU37000005051800001","Data Processing, Hosting, and Related Services","North Carolina"
"SMU37000005500000001","Financial Activities","North Carolina"
"SMU37000005552000001","Finance and Insurance","North Carolina"
"SMU37000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","North Carolina"
"SMU37000005552400001","Insurance Carriers and Related Activities","North Carolina"
"SMU37000005553000001","Real Estate and Rental and Leasing","North Carolina"
"SMU37000005553100001","Real Estate","North Carolina"
"SMU37000006000000001","Professional and Business Services","North Carolina"
"SMU37000006054000001","Professional, Scientific, and Technical Services","North Carolina"
"SMU37000006054110001","Legal Services","North Carolina"
"SMU37000006054120001","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","North Carolina"
"SMU37000006054130001","Architectural, Engineering, and Related Services","North Carolina"
"SMU37000006054150001","Computer Systems Design and Related Services","North Carolina"
"SMU37000006054160001","Management, Scientific, and Technical Consulting Services","North Carolina"
"SMU37000006055000001","Management of Companies and Enterprises","North Carolina"
"SMU37000006056000001","Administrative and Support and Waste Management and Remediation Services","North Carolina"
"SMU37000006056130001","Employment Services","North Carolina"
"SMU37000006056140001","Business Support Services","North Carolina"
"SMU37000006056160001","Investigation and Security Services","North Carolina"
"SMU37000006056170001","Services to Buildings and Dwellings","North Carolina"
"SMU37000006500000001","Education and Health Services","North Carolina"
"SMU37000006561000001","Educational Services","North Carolina"
"SMU37000006561130001","Colleges, Universities, and Professional Schools","North Carolina"
"SMU37000006562000001","Health Care and Social Assistance","North Carolina"
"SMU37000006562100001","Ambulatory Health Care Services","North Carolina"
"SMU37000006562200001","Hospitals","North Carolina"
"SMU37000006562300001","Nursing and Residential Care Facilities","North Carolina"
"SMU37000006562400001","Social Assistance","North Carolina"
"SMU37000007000000001","Leisure and Hospitality","North Carolina"
"SMU37000007071000001","Arts, Entertainment, and Recreation","North Carolina"
"SMU37000007072000001","Accommodation and Food Services","North Carolina"
"SMU37000007072100001","Accommodation","North Carolina"
"SMU37000007072200001","Food Services and Drinking Places","North Carolina"
"SMU37000008000000001","Other Services","North Carolina"
"SMU37000008081100001","Repair and Maintenance","North Carolina"
"SMU37000008081200001","Personal and Laundry Services","North Carolina"
"SMU37000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","North Carolina"
