"Series ID","Industry","State"
"SMS49000007072000001","Accommodation and Food Services","Utah"
"SMS49000008000000001","Other Services","Utah"
"SMS49000009000000001","Government","Utah"
"SMS49000009091000001","Federal Government","Utah"
"SMS49000009092000001","State Government","Utah"
"SMS49000009093000001","Local Government","Utah"
"SMS51000000000000001","Total Nonfarm","Virginia"
"SMS51000000500000001","Total Private","Virginia"
"SMS51000000600000001","Goods Producing","Virginia"
"SMS51000000700000001","Service-Providing","Virginia"
"SMS51000000800000001","Private Service Providing","Virginia"
"SMS51000001000000001","Mining and Logging","Virginia"
"SMS51000001500000001","Mining, Logging and Construction","Virginia"
"SMS51000002000000001","Construction","Virginia"
"SMS51000003000000001","Manufacturing","Virginia"
"SMS51000003100000001","Durable Goods","Virginia"
"SMS51000003200000001","Non-Durable Goods","Virginia"
"SMS51000004000000001","Trade, Transportation, and Utilities","Virginia"
"SMS51000004100000001","Wholesale Trade","Virginia"
"SMS51000004200000001","Retail Trade","Virginia"
"SMS51000004300000001","Transportation, Warehousing, and Utilities","Virginia"
"SMS51000005000000001","Information","Virginia"
"SMS51000005500000001","Financial Activities","Virginia"
"SMS51000005552000001","Finance and Insurance","Virginia"
"SMS51000005553000001","Real Estate and Rental and Leasing","Virginia"
"SMS51000006000000001","Professional and Business Services","Virginia"
"SMS51000006054000001","Professional, Scientific, and Technical Services","Virginia"
"SMS51000006055000001","Management of Companies and Enterprises","Virginia"
"SMS51000006056000001","Administrative and Support and Waste Management and Remediation Services","Virginia"
"SMS51000006500000001","Education and Health Services","Virginia"
"SMS51000006561000001","Educational Services","Virginia"
"SMS51000006562000001","Health Care and Social Assistance","Virginia"
"SMS51000007000000001","Leisure and Hospitality","Virginia"
"SMS51000007071000001","Arts, Entertainment, and Recreation","Virginia"
"SMS51000007072000001","Accommodation and Food Services","Virginia"
"SMS51000008000000001","Other Services","Virginia"
"SMS51000009000000001","Government","Virginia"
"SMS51000009091000001","Federal Government","Virginia"
"SMS51000009092000001","State Government","Virginia"
"SMS51000009093000001","Local Government","Virginia"
"SMS11000000000000001","Total Nonfarm","District of Columbia"
"SMS11000000500000001","Total Private","District of Columbia"
"SMS11000000600000001","Goods Producing","District of Columbia"
"SMS11000000700000001","Service-Providing","District of Columbia"
"SMS11000000800000001","Private Service Providing","District of Columbia"
"SMS11000001500000001","Mining, Logging and Construction","District of Columbia"
"SMS11000003000000001","Manufacturing","District of Columbia"
"SMS11000004000000001","Trade, Transportation, and Utilities","District of Columbia"
"SMS11000004100000001","Wholesale Trade","District of Columbia"
"SMS11000004200000001","Retail Trade","District of Columbia"
"SMS11000004300000001","Transportation, Warehousing, and Utilities","District of Columbia"
"SMS11000005000000001","Information","District of Columbia"
"SMS11000005500000001","Financial Activities","District of Columbia"
"SMS11000005552000001","Finance and Insurance","District of Columbia"
"SMS11000005553000001","Real Estate and Rental and Leasing","District of Columbia"
"SMS11000006000000001","Professional and Business Services","District of Columbia"
"SMS11000006054000001","Professional, Scientific, and Technical Services","District of Columbia"
"SMS11000006056000001","Administrative and Support and Waste Management and Remediation Services","District of Columbia"
"SMS11000006500000001","Education and Health Services","District of Columbia"
"SMS11000006561000001","Educational Services","District of Columbia"
"SMS11000006562000001","Health Care and Social Assistance","District of Columbia"
"SMS11000007000000001","Leisure and Hospitality","District of Columbia"
"SMS11000007071000001","Arts, Entertainment, and Recreation","District of Columbia"
"SMS11000007072000001","Accommodation and Food Services","District of Columbia"
"SMS11000008000000001","Other Services","District of Columbia"
"SMS11000009000000001","Government","District of Columbia"
"SMS11000009091000001","Federal Government","District of Columbia"
"SMS10000000000000001","Total Nonfarm","Delaware"
"SMS10000000500000001","Total Private","Delaware"
"SMS10000000600000001","Goods Producing","Delaware"
"SMS10000000700000001","Service-Providing","Delaware"
"SMS10000000800000001","Private Service Providing","Delaware"
"SMS10000001500000001","Mining, Logging and Construction","Delaware"
"SMS10000003000000001","Manufacturing","Delaware"
"SMS10000003100000001","Durable Goods","Delaware"
"SMS10000003200000001","Non-Durable Goods","Delaware"
"SMS10000004000000001","Trade, Transportation, and Utilities","Delaware"
"SMS10000004100000001","Wholesale Trade","Delaware"
"SMS10000004200000001","Retail Trade","Delaware"
"SMS10000004300000001","Transportation, Warehousing, and Utilities","Delaware"
"SMS10000005500000001","Financial Activities","Delaware"
"SMS10000005552000001","Finance and Insurance","Delaware"
"SMS10000005553000001","Real Estate and Rental and Leasing","Delaware"
"SMS10000006000000001","Professional and Business Services","Delaware"
"SMS10000006054000001","Professional, Scientific, and Technical Services","Delaware"
"SMS10000006055000001","Management of Companies and Enterprises","Delaware"
"SMS10000006056000001","Administrative and Support and Waste Management and Remediation Services","Delaware"
"SMS10000006500000001","Education and Health Services","Delaware"
"SMS10000006561000001","Educational Services","Delaware"
"SMS10000006562000001","Health Care and Social Assistance","Delaware"
"SMS10000007000000001","Leisure and Hospitality","Delaware"
"SMS10000007071000001","Arts, Entertainment, and Recreation","Delaware"
"SMS10000007072000001","Accommodation and Food Services","Delaware"
"SMS10000008000000001","Other Services","Delaware"
"SMS10000009000000001","Government","Delaware"
"SMS10000009091000001","Federal Government","Delaware"
"SMS10000009092000001","State Government","Delaware"
"SMS10000009093000001","Local Government","Delaware"
"SMS21000000000000001","Total Nonfarm","Kentucky"
"SMS21000000500000001","Total Private","Kentucky"
"SMS21000000600000001","Goods Producing","Kentucky"
"SMS21000000700000001","Service-Providing","Kentucky"
"SMS21000000800000001","Private Service Providing","Kentucky"
"SMS21000001000000001","Mining and Logging","Kentucky"
"SMS21000001500000001","Mining, Logging and Construction","Kentucky"
"SMS21000002000000001","Construction","Kentucky"
"SMS21000003000000001","Manufacturing","Kentucky"
"SMS21000003100000001","Durable Goods","Kentucky"
"SMS21000003200000001","Non-Durable Goods","Kentucky"
"SMS21000004000000001","Trade, Transportation, and Utilities","Kentucky"
"SMS21000004100000001","Wholesale Trade","Kentucky"
"SMS21000004200000001","Retail Trade","Kentucky"
"SMS21000004300000001","Transportation, Warehousing, and Utilities","Kentucky"
"SMS21000005000000001","Information","Kentucky"
"SMS21000005500000001","Financial Activities","Kentucky"
"SMS21000005552000001","Finance and Insurance","Kentucky"
"SMS21000005553000001","Real Estate and Rental and Leasing","Kentucky"
"SMS21000006000000001","Professional and Business Services","Kentucky"
"SMS21000006054000001","Professional, Scientific, and Technical Services","Kentucky"
"SMS21000006055000001","Management of Companies and Enterprises","Kentucky"
"SMS21000006056000001","Administrative and Support and Waste Management and Remediation Services","Kentucky"
"SMS21000006500000001","Education and Health Services","Kentucky"
"SMS21000006561000001","Educational Services","Kentucky"
"SMS21000006562000001","Health Care and Social Assistance","Kentucky"
"SMS21000007000000001","Leisure and Hospitality","Kentucky"
"SMS21000007071000001","Arts, Entertainment, and Recreation","Kentucky"
"SMS21000007072000001","Accommodation and Food Services","Kentucky"
"SMS21000008000000001","Other Services","Kentucky"
"SMS21000009000000001","Government","Kentucky"
"SMS21000009091000001","Federal Government","Kentucky"
"SMS21000009092000001","State Government","Kentucky"
"SMS21000009093000001","Local Government","Kentucky"
"SMS25000000000000001","Total Nonfarm","Massachusetts"
"SMS25000000500000001","Total Private","Massachusetts"
"SMS25000000600000001","Goods Producing","Massachusetts"
"SMS25000000700000001","Service-Providing","Massachusetts"
"SMS25000000800000001","Private Service Providing","Massachusetts"
"SMS25000001000000001","Mining and Logging","Massachusetts"
"SMS25000001500000001","Mining, Logging and Construction","Massachusetts"
"SMS25000002000000001","Construction","Massachusetts"
"SMS25000003000000001","Manufacturing","Massachusetts"
"SMS25000003100000001","Durable Goods","Massachusetts"
"SMS25000003200000001","Non-Durable Goods","Massachusetts"
"SMS25000004000000001","Trade, Transportation, and Utilities","Massachusetts"
"SMS25000004100000001","Wholesale Trade","Massachusetts"
"SMS25000004200000001","Retail Trade","Massachusetts"
"SMS25000004300000001","Transportation, Warehousing, and Utilities","Massachusetts"
"SMS25000005000000001","Information","Massachusetts"
"SMS25000005500000001","Financial Activities","Massachusetts"
"SMS25000005552000001","Finance and Insurance","Massachusetts"
"SMS25000005553000001","Real Estate and Rental and Leasing","Massachusetts"
"SMS25000006000000001","Professional and Business Services","Massachusetts"
"SMS25000006054000001","Professional, Scientific, and Technical Services","Massachusetts"
"SMS25000006055000001","Management of Companies and Enterprises","Massachusetts"
"SMS25000006056000001","Administrative and Support and Waste Management and Remediation Services","Massachusetts"
"SMS25000006500000001","Education and Health Services","Massachusetts"
"SMS25000006561000001","Educational Services","Massachusetts"
"SMS25000006562000001","Health Care and Social Assistance","Massachusetts"
"SMS25000007000000001","Leisure and Hospitality","Massachusetts"
"SMS25000007071000001","Arts, Entertainment, and Recreation","Massachusetts"
"SMS25000007072000001","Accommodation and Food Services","Massachusetts"
"SMS25000008000000001","Other Services","Massachusetts"
"SMS25000009000000001","Government","Massachusetts"
"SMS25000009091000001","Federal Government","Massachusetts"
"SMS25000009092000001","State Government","Massachusetts"
"SMS25000009093000001","Local Government","Massachusetts"
"SMS35000000000000001","Total Nonfarm","New Mexico"
"SMS35000000500000001","Total Private","New Mexico"
"SMS35000000600000001","Goods Producing","New Mexico"
"SMS35000000700000001","Service-Providing","New Mexico"
"SMS35000000800000001","Private Service Providing","New Mexico"
"SMS35000001000000001","Mining and Logging","New Mexico"
"SMS35000001500000001","Mining, Logging and Construction","New Mexico"
"SMS35000002000000001","Construction","New Mexico"
"SMS35000003000000001","Manufacturing","New Mexico"
"SMS35000003200000001","Non-Durable Goods","New Mexico"
"SMS35000004000000001","Trade, Transportation, and Utilities","New Mexico"
"SMS35000004100000001","Wholesale Trade","New Mexico"
"SMS35000004200000001","Retail Trade","New Mexico"
"SMS35000004300000001","Transportation, Warehousing, and Utilities","New Mexico"
"SMS35000005000000001","Information","New Mexico"
"SMS35000005500000001","Financial Activities","New Mexico"
"SMS35000006000000001","Professional and Business Services","New Mexico"
"SMS35000006500000001","Education and Health Services","New Mexico"
"SMS35000007000000001","Leisure and Hospitality","New Mexico"
"SMS35000008000000001","Other Services","New Mexico"
"SMS35000009000000001","Government","New Mexico"
"SMS35000009091000001","Federal Government","New Mexico"
"SMS35000009092000001","State Government","New Mexico"
"SMS35000009093000001","Local Government","New Mexico"
"SMS01000000000000001","Total Nonfarm","Alabama"
"SMS01000000500000001","Total Private","Alabama"
"SMS01000000600000001","Goods Producing","Alabama"
"SMS01000000700000001","Service-Providing","Alabama"
"SMS01000000800000001","Private Service Providing","Alabama"
"SMS01000001000000001","Mining and Logging","Alabama"
"SMS01000001500000001","Mining, Logging and Construction","Alabama"
"SMS01000002000000001","Construction","Alabama"
"SMS01000003000000001","Manufacturing","Alabama"
"SMS01000003100000001","Durable Goods","Alabama"
"SMS01000003200000001","Non-Durable Goods","Alabama"
"SMS01000004000000001","Trade, Transportation, and Utilities","Alabama"
"SMS01000004100000001","Wholesale Trade","Alabama"
"SMS01000004200000001","Retail Trade","Alabama"
"SMS01000004300000001","Transportation, Warehousing, and Utilities","Alabama"
"SMS01000005000000001","Information","Alabama"
"SMS01000005500000001","Financial Activities","Alabama"
"SMS01000005552000001","Finance and Insurance","Alabama"
"SMS01000005553000001","Real Estate and Rental and Leasing","Alabama"
"SMS01000006000000001","Professional and Business Services","Alabama"
"SMS01000006054000001","Professional, Scientific, and Technical Services","Alabama"
"SMS01000006055000001","Management of Companies and Enterprises","Alabama"
"SMS01000006056000001","Administrative and Support and Waste Management and Remediation Services","Alabama"
"SMS01000006500000001","Education and Health Services","Alabama"
"SMS01000006561000001","Educational Services","Alabama"
"SMS01000006562000001","Health Care and Social Assistance","Alabama"
"SMS01000007000000001","Leisure and Hospitality","Alabama"
"SMS01000007071000001","Arts, Entertainment, and Recreation","Alabama"
"SMS01000007072000001","Accommodation and Food Services","Alabama"
"SMS01000008000000001","Other Services","Alabama"
"SMS01000009000000001","Government","Alabama"
"SMS01000009091000001","Federal Government","Alabama"
"SMS01000009092000001","State Government","Alabama"
"SMS01000009093000001","Local Government","Alabama"
"SMS04000000000000001","Total Nonfarm","Arizona"
"SMS04000000500000001","Total Private","Arizona"
"SMS04000000600000001","Goods Producing","Arizona"
"SMS04000000700000001","Service-Providing","Arizona"
"SMS04000000800000001","Private Service Providing","Arizona"
"SMS04000001000000001","Mining and Logging","Arizona"
"SMS04000001500000001","Mining, Logging and Construction","Arizona"
"SMS04000002000000001","Construction","Arizona"
"SMS04000003000000001","Manufacturing","Arizona"
"SMS04000003100000001","Durable Goods","Arizona"
"SMS04000004000000001","Trade, Transportation, and Utilities","Arizona"
"SMS04000004100000001","Wholesale Trade","Arizona"
"SMS04000004200000001","Retail Trade","Arizona"
"SMS04000004300000001","Transportation, Warehousing, and Utilities","Arizona"
"SMS04000005000000001","Information","Arizona"
"SMS04000005500000001","Financial Activities","Arizona"
"SMS04000005552000001","Finance and Insurance","Arizona"
"SMS04000005553000001","Real Estate and Rental and Leasing","Arizona"
"SMS04000006000000001","Professional and Business Services","Arizona"
"SMS04000006054000001","Professional, Scientific, and Technical Services","Arizona"
"SMS04000006055000001","Management of Companies and Enterprises","Arizona"
"SMS04000006056000001","Administrative and Support and Waste Management and Remediation Services","Arizona"
"SMS04000006500000001","Education and Health Services","Arizona"
"SMS04000006561000001","Educational Services","Arizona"
"SMS04000006562000001","Health Care and Social Assistance","Arizona"
"SMS04000007000000001","Leisure and Hospitality","Arizona"
"SMS04000007071000001","Arts, Entertainment, and Recreation","Arizona"
"SMS04000007072000001","Accommodation and Food Services","Arizona"
"SMS04000008000000001","Other Services","Arizona"
"SMS04000009000000001","Government","Arizona"
"SMS04000009091000001","Federal Government","Arizona"
"SMS04000009092000001","State Government","Arizona"
"SMS04000009093000001","Local Government","Arizona"
"SMS06000000000000001","Total Nonfarm","California"
"SMS06000000500000001","Total Private","California"
"SMS06000000600000001","Goods Producing","California"
"SMS06000000700000001","Service-Providing","California"
"SMS06000000800000001","Private Service Providing","California"
"SMS06000001000000001","Mining and Logging","California"
"SMS06000001500000001","Mining, Logging and Construction","California"
"SMS06000002000000001","Construction","California"
"SMS06000003000000001","Manufacturing","California"
"SMS06000003100000001","Durable Goods","California"
"SMS06000003200000001","Non-Durable Goods","California"
"SMS06000004000000001","Trade, Transportation, and Utilities","California"
"SMS06000004100000001","Wholesale Trade","California"
"SMS06000004200000001","Retail Trade","California"
"SMS06000004300000001","Transportation, Warehousing, and Utilities","California"
"SMS06000005000000001","Information","California"
"SMS06000005500000001","Financial Activities","California"
"SMS06000005552000001","Finance and Insurance","California"
"SMS06000005553000001","Real Estate and Rental and Leasing","California"
"SMS06000006000000001","Professional and Business Services","California"
"SMS06000006054000001","Professional, Scientific, and Technical Services","California"
"SMS06000006055000001","Management of Companies and Enterprises","California"
"SMS06000006056000001","Administrative and Support and Waste Management and Remediation Services","California"
"SMS06000006500000001","Education and Health Services","California"
"SMS06000006561000001","Educational Services","California"
"SMS06000006562000001","Health Care and Social Assistance","California"
"SMS06000007000000001","Leisure and Hospitality","California"
"SMS06000007071000001","Arts, Entertainment, and Recreation","California"
"SMS06000007072000001","Accommodation and Food Services","California"
"SMS06000008000000001","Other Services","California"
"SMS06000009000000001","Government","California"
"SMS06000009091000001","Federal Government","California"
"SMS06000009092000001","State Government","California"
"SMS06000009093000001","Local Government","California"
"SMS32000000000000001","Total Nonfarm","Nevada"
"SMS32000000500000001","Total Private","Nevada"
"SMS32000000600000001","Goods Producing","Nevada"
"SMS32000000700000001","Service-Providing","Nevada"
"SMS32000000800000001","Private Service Providing","Nevada"
"SMS32000001000000001","Mining and Logging","Nevada"
"SMS32000001500000001","Mining, Logging and Construction","Nevada"
"SMS32000002000000001","Construction","Nevada"
"SMS32000003000000001","Manufacturing","Nevada"
"SMS32000003100000001","Durable Goods","Nevada"
"SMS32000003200000001","Non-Durable Goods","Nevada"
"SMS32000004000000001","Trade, Transportation, and Utilities","Nevada"
"SMS32000004100000001","Wholesale Trade","Nevada"
"SMS32000004200000001","Retail Trade","Nevada"
"SMS32000004300000001","Transportation, Warehousing, and Utilities","Nevada"
"SMS32000005000000001","Information","Nevada"
"SMS32000005500000001","Financial Activities","Nevada"
"SMS32000005552000001","Finance and Insurance","Nevada"
"SMS32000005553000001","Real Estate and Rental and Leasing","Nevada"
"SMS32000006000000001","Professional and Business Services","Nevada"
"SMS32000006054000001","Professional, Scientific, and Technical Services","Nevada"
"SMS32000006055000001","Management of Companies and Enterprises","Nevada"
"SMS32000006056000001","Administrative and Support and Waste Management and Remediation Services","Nevada"
"SMS32000006500000001","Education and Health Services","Nevada"
"SMS32000006561000001","Educational Services","Nevada"
"SMS32000006562000001","Health Care and Social Assistance","Nevada"
"SMS32000007000000001","Leisure and Hospitality","Nevada"
"SMS32000007071000001","Arts, Entertainment, and Recreation","Nevada"
"SMS32000007072000001","Accommodation and Food Services","Nevada"
"SMS32000008000000001","Other Services","Nevada"
"SMS32000009000000001","Government","Nevada"
"SMS32000009091000001","Federal Government","Nevada"
"SMS32000009092000001","State Government","Nevada"
"SMS32000009093000001","Local Government","Nevada"
"SMS34000000000000001","Total Nonfarm","New Jersey"
"SMS34000000500000001","Total Private","New Jersey"
"SMS34000000600000001","Goods Producing","New Jersey"
"SMS34000000700000001","Service-Providing","New Jersey"
"SMS34000000800000001","Private Service Providing","New Jersey"
"SMS34000001000000001","Mining and Logging","New Jersey"
"SMS34000001500000001","Mining, Logging and Construction","New Jersey"
"SMS34000002000000001","Construction","New Jersey"
"SMS34000003000000001","Manufacturing","New Jersey"
"SMS34000003100000001","Durable Goods","New Jersey"
"SMS34000003200000001","Non-Durable Goods","New Jersey"
"SMS34000004000000001","Trade, Transportation, and Utilities","New Jersey"
"SMS34000004100000001","Wholesale Trade","New Jersey"
"SMS34000004200000001","Retail Trade","New Jersey"
"SMS34000004300000001","Transportation, Warehousing, and Utilities","New Jersey"
"SMS34000005000000001","Information","New Jersey"
"SMS34000005500000001","Financial Activities","New Jersey"
"SMS34000005552000001","Finance and Insurance","New Jersey"
"SMS34000005553000001","Real Estate and Rental and Leasing","New Jersey"
"SMS34000006000000001","Professional and Business Services","New Jersey"
"SMS34000006054000001","Professional, Scientific, and Technical Services","New Jersey"
"SMS34000006055000001","Management of Companies and Enterprises","New Jersey"
"SMS34000006056000001","Administrative and Support and Waste Management and Remediation Services","New Jersey"
"SMS34000006500000001","Education and Health Services","New Jersey"
"SMS34000006561000001","Educational Services","New Jersey"
"SMS34000006562000001","Health Care and Social Assistance","New Jersey"
"SMS34000007000000001","Leisure and Hospitality","New Jersey"
"SMS34000007071000001","Arts, Entertainment, and Recreation","New Jersey"
"SMS34000007072000001","Accommodation and Food Services","New Jersey"
"SMS34000008000000001","Other Services","New Jersey"
"SMS34000009000000001","Government","New Jersey"
"SMS34000009091000001","Federal Government","New Jersey"
"SMS34000009092000001","State Government","New Jersey"
"SMS34000009093000001","Local Government","New Jersey"
"SMS02000000000000001","Total Nonfarm","Alaska"
"SMS02000000500000001","Total Private","Alaska"
"SMS02000000600000001","Goods Producing","Alaska"
"SMS02000000700000001","Service-Providing","Alaska"
"SMS02000000800000001","Private Service Providing","Alaska"
"SMS02000001000000001","Mining and Logging","Alaska"
"SMS02000001500000001","Mining, Logging and Construction","Alaska"
"SMS02000002000000001","Construction","Alaska"
"SMS02000003000000001","Manufacturing","Alaska"
"SMS02000003100000001","Durable Goods","Alaska"
"SMS02000003200000001","Non-Durable Goods","Alaska"
"SMS02000004000000001","Trade, Transportation, and Utilities","Alaska"
"SMS02000004100000001","Wholesale Trade","Alaska"
"SMS02000004200000001","Retail Trade","Alaska"
"SMS02000004300000001","Transportation, Warehousing, and Utilities","Alaska"
"SMS02000005000000001","Information","Alaska"
"SMS02000005500000001","Financial Activities","Alaska"
"SMS02000005553000001","Real Estate and Rental and Leasing","Alaska"
"SMS02000006000000001","Professional and Business Services","Alaska"
"SMS02000006054000001","Professional, Scientific, and Technical Services","Alaska"
"SMS02000006055000001","Management of Companies and Enterprises","Alaska"
"SMS02000006056000001","Administrative and Support and Waste Management and Remediation Services","Alaska"
"SMS02000006500000001","Education and Health Services","Alaska"
"SMS02000006561000001","Educational Services","Alaska"
"SMS02000007000000001","Leisure and Hospitality","Alaska"
"SMS02000007071000001","Arts, Entertainment, and Recreation","Alaska"
"SMS02000007072000001","Accommodation and Food Services","Alaska"
"SMS02000008000000001","Other Services","Alaska"
"SMS02000009000000001","Government","Alaska"
"SMS02000009091000001","Federal Government","Alaska"
"SMS02000009092000001","State Government","Alaska"
"SMS02000009093000001","Local Government","Alaska"
"SMS17000000000000001","Total Nonfarm","Illinois"
"SMS17000000500000001","Total Private","Illinois"
"SMS17000000600000001","Goods Producing","Illinois"
"SMS17000000700000001","Service-Providing","Illinois"
"SMS17000000800000001","Private Service Providing","Illinois"
"SMS17000001000000001","Mining and Logging","Illinois"
"SMS17000001500000001","Mining, Logging and Construction","Illinois"
"SMS17000002000000001","Construction","Illinois"
"SMS17000003000000001","Manufacturing","Illinois"
"SMS17000003100000001","Durable Goods","Illinois"
"SMS17000003200000001","Non-Durable Goods","Illinois"
"SMS17000004000000001","Trade, Transportation, and Utilities","Illinois"
"SMS17000004100000001","Wholesale Trade","Illinois"
"SMS17000004200000001","Retail Trade","Illinois"
"SMS17000004300000001","Transportation, Warehousing, and Utilities","Illinois"
"SMS17000005000000001","Information","Illinois"
"SMS17000005500000001","Financial Activities","Illinois"
"SMS17000005552000001","Finance and Insurance","Illinois"
"SMS17000005553000001","Real Estate and Rental and Leasing","Illinois"
"SMS17000006000000001","Professional and Business Services","Illinois"
"SMS17000006054000001","Professional, Scientific, and Technical Services","Illinois"
"SMS17000006055000001","Management of Companies and Enterprises","Illinois"
"SMS17000006056000001","Administrative and Support and Waste Management and Remediation Services","Illinois"
"SMS17000006500000001","Education and Health Services","Illinois"
"SMS17000006561000001","Educational Services","Illinois"
"SMS17000006562000001","Health Care and Social Assistance","Illinois"
"SMS17000007000000001","Leisure and Hospitality","Illinois"
"SMS17000007071000001","Arts, Entertainment, and Recreation","Illinois"
"SMS17000007072000001","Accommodation and Food Services","Illinois"
"SMS17000008000000001","Other Services","Illinois"
"SMS17000009000000001","Government","Illinois"
"SMS17000009091000001","Federal Government","Illinois"
"SMS17000009092000001","State Government","Illinois"
"SMS17000009093000001","Local Government","Illinois"
"SMS44000000000000001","Total Nonfarm","Rhode Island"
"SMS44000000500000001","Total Private","Rhode Island"
"SMS44000000600000001","Goods Producing","Rhode Island"
"SMS44000000700000001","Service-Providing","Rhode Island"
"SMS44000000800000001","Private Service Providing","Rhode Island"
"SMS44000001000000001","Mining and Logging","Rhode Island"
"SMS44000001500000001","Mining, Logging and Construction","Rhode Island"
"SMS44000002000000001","Construction","Rhode Island"
"SMS44000003000000001","Manufacturing","Rhode Island"
"SMS44000003100000001","Durable Goods","Rhode Island"
"SMS44000003200000001","Non-Durable Goods","Rhode Island"
"SMS44000004000000001","Trade, Transportation, and Utilities","Rhode Island"
"SMS44000004100000001","Wholesale Trade","Rhode Island"
"SMS44000004200000001","Retail Trade","Rhode Island"
"SMS44000004300000001","Transportation, Warehousing, and Utilities","Rhode Island"
"SMS44000005500000001","Financial Activities","Rhode Island"
"SMS44000005552000001","Finance and Insurance","Rhode Island"
"SMS44000006000000001","Professional and Business Services","Rhode Island"
"SMS44000006054000001","Professional, Scientific, and Technical Services","Rhode Island"
"SMS44000006055000001","Management of Companies and Enterprises","Rhode Island"
"SMS44000006056000001","Administrative and Support and Waste Management and Remediation Services","Rhode Island"
"SMS44000006500000001","Education and Health Services","Rhode Island"
"SMS44000006561000001","Educational Services","Rhode Island"
"SMS44000006562000001","Health Care and Social Assistance","Rhode Island"
"SMS44000007000000001","Leisure and Hospitality","Rhode Island"
"SMS44000007071000001","Arts, Entertainment, and Recreation","Rhode Island"
"SMS44000007072000001","Accommodation and Food Services","Rhode Island"
"SMS44000008000000001","Other Services","Rhode Island"
"SMS44000009000000001","Government","Rhode Island"
"SMS44000009091000001","Federal Government","Rhode Island"
"SMS44000009092000001","State Government","Rhode Island"
"SMS44000009093000001","Local Government","Rhode Island"
"SMS16000000000000001","Total Nonfarm","Idaho"
"SMS16000000500000001","Total Private","Idaho"
"SMS16000000600000001","Goods Producing","Idaho"
"SMS16000000700000001","Service-Providing","Idaho"
"SMS16000000800000001","Private Service Providing","Idaho"
"SMS16000001000000001","Mining and Logging","Idaho"
"SMS16000001500000001","Mining, Logging and Construction","Idaho"
"SMS16000002000000001","Construction","Idaho"
"SMS16000003000000001","Manufacturing","Idaho"
"SMS16000003100000001","Durable Goods","Idaho"
"SMS16000003200000001","Non-Durable Goods","Idaho"
"SMS16000004000000001","Trade, Transportation, and Utilities","Idaho"
"SMS16000004100000001","Wholesale Trade","Idaho"
"SMS16000004200000001","Retail Trade","Idaho"
"SMS16000004300000001","Transportation, Warehousing, and Utilities","Idaho"
"SMS16000005000000001","Information","Idaho"
"SMS16000005500000001","Financial Activities","Idaho"
"SMS16000005552000001","Finance and Insurance","Idaho"
"SMS16000005553000001","Real Estate and Rental and Leasing","Idaho"
"SMS16000006000000001","Professional and Business Services","Idaho"
"SMS16000006054000001","Professional, Scientific, and Technical Services","Idaho"
"SMS16000006055000001","Management of Companies and Enterprises","Idaho"
"SMS16000006056000001","Administrative and Support and Waste Management and Remediation Services","Idaho"
"SMS16000006500000001","Education and Health Services","Idaho"
"SMS16000006561000001","Educational Services","Idaho"
"SMS16000006562000001","Health Care and Social Assistance","Idaho"
"SMS16000007000000001","Leisure and Hospitality","Idaho"
"SMS16000007071000001","Arts, Entertainment, and Recreation","Idaho"
"SMS16000007072000001","Accommodation and Food Services","Idaho"
"SMS16000008000000001","Other Services","Idaho"
"SMS16000009000000001","Government","Idaho"
"SMS16000009091000001","Federal Government","Idaho"
"SMS16000009092000001","State Government","Idaho"
"SMS16000009093000001","Local Government","Idaho"
"SMS41000000000000001","Total Nonfarm","Oregon"
"SMS41000000500000001","Total Private","Oregon"
"SMS41000000600000001","Goods Producing","Oregon"
"SMS41000000700000001","Service-Providing","Oregon"
"SMS41000000800000001","Private Service Providing","Oregon"
"SMS41000001000000001","Mining and Logging","Oregon"
"SMS41000001500000001","Mining, Logging and Construction","Oregon"
"SMS41000002000000001","Construction","Oregon"
"SMS41000003000000001","Manufacturing","Oregon"
"SMS41000003100000001","Durable Goods","Oregon"
"SMS41000003200000001","Non-Durable Goods","Oregon"
"SMS41000004000000001","Trade, Transportation, and Utilities","Oregon"
"SMS41000004100000001","Wholesale Trade","Oregon"
"SMS41000004200000001","Retail Trade","Oregon"
"SMS41000004300000001","Transportation, Warehousing, and Utilities","Oregon"
"SMS41000005000000001","Information","Oregon"
"SMS41000005500000001","Financial Activities","Oregon"
"SMS41000005552000001","Finance and Insurance","Oregon"
"SMS41000005553000001","Real Estate and Rental and Leasing","Oregon"
"SMS41000006000000001","Professional and Business Services","Oregon"
"SMS41000006054000001","Professional, Scientific, and Technical Services","Oregon"
"SMS41000006055000001","Management of Companies and Enterprises","Oregon"
"SMS41000006056000001","Administrative and Support and Waste Management and Remediation Services","Oregon"
"SMS41000006500000001","Education and Health Services","Oregon"
"SMS41000006561000001","Educational Services","Oregon"
"SMS41000006562000001","Health Care and Social Assistance","Oregon"
"SMS41000007000000001","Leisure and Hospitality","Oregon"
"SMS41000007071000001","Arts, Entertainment, and Recreation","Oregon"
"SMS41000007072000001","Accommodation and Food Services","Oregon"
"SMS41000008000000001","Other Services","Oregon"
"SMS41000009000000001","Government","Oregon"
"SMS41000009091000001","Federal Government","Oregon"
"SMS41000009092000001","State Government","Oregon"
"SMS41000009093000001","Local Government","Oregon"
"SMS19000000000000001","Total Nonfarm","Iowa"
"SMS19000000500000001","Total Private","Iowa"
"SMS19000000600000001","Goods Producing","Iowa"
"SMS19000000700000001","Service-Providing","Iowa"
